,Open Price,Close Price,High Price,Low Price,Volume,target,Year,Month,Day,Dayofweek
1113,1609.29,1622.56,1622.56,1598.23,2460106752,1,2013,6,6,3
1114,1625.27,1643.38,1644.4,1625.27,2397707264,0,2013,6,7,4
1115,1644.67,1642.81,1648.69,1639.26,2096363008,0,2013,6,10,0
1116,1638.64,1626.13,1640.13,1622.92,2373998336,0,2013,6,11,1
1117,1629.94,1612.52,1637.71,1610.92,2149732864,1,2013,6,12,2
1118,1612.15,1636.36,1639.25,1608.07,2244351744,0,2013,6,13,3
1119,1635.52,1626.73,1640.8,1623.96,1930131456,1,2013,6,14,4
1120,1630.64,1639.04,1646.5,1630.34,2203609088,1,2013,6,17,0
1121,1639.77,1651.81,1654.19,1639.77,2165167616,0,2013,6,18,1
1122,1651.83,1628.93,1652.45,1628.91,2458288640,0,2013,6,19,2
1123,1624.62,1588.19,1624.62,1584.32,3205024256,1,2013,6,20,3
1124,1588.62,1592.43,1599.19,1577.7,4120267776,0,2013,6,21,4
1125,1588.77,1573.09,1588.77,1560.33,3195124480,1,2013,6,24,0
1126,1577.52,1588.03,1593.79,1577.09,2633107968,1,2013,6,25,1
1127,1592.27,1603.26,1606.83,1592.27,2375179776,1,2013,6,26,2
1128,1606.44,1613.2,1620.07,1606.44,2211997184,0,2013,6,27,3
1129,1611.12,1606.28,1615.94,1601.06,3186947328,1,2013,6,28,4
1130,1609.78,1614.96,1626.61,1609.78,2069807744,0,2013,7,1,0
1131,1614.29,1614.08,1624.26,1606.77,2269921280,1,2013,7,2,1
1132,1611.48,1615.41,1618.97,1604.57,1202064256,1,2013,7,3,2
1133,1618.65,1631.89,1632.07,1614.71,1593730176,1,2013,7,5,4
1134,1634.2,1640.46,1644.68,1634.2,2604007424,1,2013,7,8,0
1135,1642.89,1652.32,1654.18,1642.89,2218886656,1,2013,7,9,1
1136,1651.56,1652.62,1657.92,1647.66,2137667328,1,2013,7,10,2
1137,1657.41,1675.02,1676.63,1657.41,2315341568,1,2013,7,11,3
1138,1675.26,1680.19,1680.19,1672.33,2391796736,1,2013,7,12,4
1139,1679.59,1682.5,1684.51,1677.89,1776131456,0,2013,7,15,0
1140,1682.7,1676.26,1683.73,1671.84,2089150208,1,2013,7,16,1
1141,1677.91,1680.91,1684.75,1677.91,2204255744,1,2013,7,17,2
1142,1681.05,1689.37,1693.12,1681.05,2407139840,1,2013,7,18,3
1143,1686.15,1692.09,1692.09,1684.08,2567617024,1,2013,7,19,4
1144,1694.41,1695.53,1697.61,1690.67,1901499392,0,2013,7,22,0
1145,1696.63,1692.39,1698.78,1691.13,2058774528,0,2013,7,23,1
1146,1696.06,1685.94,1698.38,1682.57,2315623168,1,2013,7,24,2
1147,1685.21,1690.25,1690.94,1680.07,2330709248,1,2013,7,25,3
1148,1687.31,1691.65,1691.85,1676.03,2005134720,0,2013,7,26,4
1149,1690.32,1685.33,1690.92,1681.86,1823464192,1,2013,7,29,0
1150,1687.92,1685.96,1693.19,1682.42,2147735552,0,2013,7,30,1
1151,1687.76,1685.73,1698.43,1684.94,2507661312,1,2013,7,31,2
1152,1689.42,1706.87,1707.85,1689.42,2299358464,1,2013,8,1,3
1153,1706.1,1709.67,1709.67,1700.68,2059922688,0,2013,8,2,4
1154,1708.01,1707.14,1709.24,1703.55,1586270592,0,2013,8,5,0
1155,1705.79,1697.37,1705.79,1693.29,1927599872,0,2013,8,6,1
1156,1695.3,1690.91,1695.3,1684.91,1893250432,1,2013,8,7,2
1157,1693.35,1697.48,1700.18,1688.38,1955683456,0,2013,8,8,3
1158,1696.1,1691.42,1699.42,1686.02,1830041728,0,2013,8,9,4
1159,1688.37,1689.47,1691.49,1683.35,1646061824,1,2013,8,12,0
1160,1690.65,1694.16,1696.81,1682.62,1790135168,0,2013,8,13,1
1161,1693.88,1685.39,1695.52,1684.83,1796109824,0,2013,8,14,2
1162,1679.61,1661.32,1679.61,1658.59,2187258624,0,2013,8,15,3
1163,1661.22,1655.83,1663.6,1652.61,2076508288,0,2013,8,16,4
1164,1655.25,1646.06,1659.18,1645.84,1757014144,1,2013,8,19,0
1165,1646.81,1652.35,1658.92,1646.08,1872287360,0,2013,8,20,1
1166,1650.66,1642.8,1656.99,1639.43,1909711360,1,2013,8,21,2
1167,1645.03,1656.96,1659.55,1645.03,1581553792,1,2013,8,22,3
1168,1659.92,1663.5,1664.85,1654.81,1814737280,0,2013,8,23,4
1169,1664.29,1656.78,1669.51,1656.02,1548971392,0,2013,8,26,0
1170,1652.54,1630.48,1652.54,1629.05,2159753984,1,2013,8,27,1
1171,1630.25,1634.96,1641.18,1627.47,1799177984,1,2013,8,28,2
1172,1633.5,1638.17,1646.41,1630.88,1614368128,0,2013,8,29,3
1173,1638.89,1632.97,1640.08,1628.05,1741728000,1,2013,8,30,4
1174,1635.95,1639.77,1651.35,1633.41,2014919040,1,2013,9,3,1
1175,1640.72,1653.08,1655.72,1637.41,2218144512,1,2013,9,4,2
1176,1653.28,1655.08,1659.17,1653.07,1777659776,1,2013,9,5,3
1177,1657.44,1655.17,1664.83,1640.62,1968804224,1,2013,9,6,4
1178,1656.85,1671.71,1672.4,1656.85,1782205824,1,2013,9,9,0
1179,1674.32,1683.99,1684.09,1674.32,2146747008,1,2013,9,10,1
1180,1681.04,1689.13,1689.13,1678.7,1947005696,0,2013,9,11,2
1181,1689.21,1683.42,1689.97,1681.96,1926976640,1,2013,9,12,3
1182,1685.04,1687.99,1688.73,1682.22,1588863872,1,2013,9,13,4
1183,1691.7,1697.6,1704.95,1691.7,1851910784,1,2013,9,16,0
1184,1697.73,1704.76,1705.52,1697.73,1761958912,1,2013,9,17,1
1185,1705.74,1725.52,1729.44,1700.35,2387044352,0,2013,9,18,2
1186,1727.34,1722.34,1729.86,1720.2,2162319616,0,2013,9,19,3
1187,1722.44,1709.91,1725.23,1708.89,2935481088,0,2013,9,20,4
1188,1711.44,1701.84,1711.44,1697.1,1937745920,0,2013,9,23,0
1189,1702.6,1697.42,1707.63,1694.9,2068147840,0,2013,9,24,1
1190,1698.02,1692.77,1701.71,1691.88,2051986560,1,2013,9,25,2
1191,1694.05,1698.67,1703.85,1693.11,1799461760,0,2013,9,26,3
1192,1695.52,1691.75,1695.52,1687.11,1991783936,0,2013,9,27,4
1193,1687.26,1681.55,1687.26,1674.99,2040608896,1,2013,9,30,0
1194,1682.41,1695.0,1696.55,1682.07,1817922432,0,2013,10,1,1
1195,1691.9,1693.87,1693.87,1680.34,1932269824,0,2013,10,2,2
1196,1692.35,1678.66,1692.35,1670.36,2053542912,1,2013,10,3,3
1197,1678.79,1690.5,1691.94,1677.33,1756524672,0,2013,10,4,4
1198,1687.15,1676.12,1687.15,1674.7,1629211776,0,2013,10,7,0
1199,1676.22,1655.45,1676.79,1655.03,2252686848,1,2013,10,8,1
1200,1656.99,1656.4,1662.47,1646.47,2348331776,1,2013,10,9,2
1201,1660.88,1692.56,1692.56,1660.88,2206752256,1,2013,10,10,3
1202,1691.09,1703.2,1703.44,1688.52,1971531008,1,2013,10,11,4
1203,1699.86,1710.14,1711.03,1692.13,1711786112,0,2013,10,14,0
1204,1709.17,1698.06,1711.57,1695.93,2131476352,1,2013,10,15,1
1205,1700.49,1721.54,1721.76,1700.49,2249738240,1,2013,10,16,2
1206,1720.17,1733.15,1733.45,1714.12,2183736064,1,2013,10,17,3
1207,1736.72,1744.5,1745.31,1735.74,2407962880,1,2013,10,18,4
1208,1745.2,1744.66,1747.79,1740.67,1926465024,1,2013,10,21,0
1209,1746.48,1754.67,1759.33,1746.48,2466614528,0,2013,10,22,1
1210,1752.27,1746.38,1752.27,1740.5,2401986304,1,2013,10,23,2
1211,1747.48,1752.07,1753.94,1745.5,2268331776,1,2013,10,24,3
1212,1756.01,1759.77,1759.82,1752.45,2058699904,1,2013,10,25,4
1213,1759.42,1762.11,1764.99,1757.67,2066305024,1,2013,10,28,0
1214,1762.93,1771.95,1772.09,1762.93,2175583232,0,2013,10,29,1
1215,1772.27,1763.31,1775.22,1757.24,2114411136,0,2013,10,30,2
1216,1763.24,1756.54,1768.53,1755.72,2294392832,1,2013,10,31,3
1217,1758.7,1761.64,1765.67,1752.7,2235862016,1,2013,11,1,4
1218,1763.4,1767.93,1768.78,1761.56,1855371264,0,2013,11,4,0
1219,1765.67,1762.97,1767.03,1755.76,1955431808,1,2013,11,5,1
1220,1765.0,1770.49,1773.74,1764.4,2058291456,0,2013,11,6,2
1221,1770.74,1747.15,1774.54,1746.2,1769582080,1,2013,11,7,3
1222,1748.37,1770.61,1770.78,1747.63,2353356800,1,2013,11,8,4
1223,1769.96,1771.89,1773.44,1767.85,1553361408,0,2013,11,11,0
1224,1769.51,1767.69,1771.78,1762.29,1991095808,1,2013,11,12,1
1225,1764.37,1782.0,1782.0,1760.64,2129835392,1,2013,11,13,2
1226,1782.75,1790.62,1791.53,1780.22,2221239552,1,2013,11,14,3
1227,1790.66,1798.18,1798.22,1790.66,2246936576,0,2013,11,15,4
1228,1798.82,1791.53,1802.33,1788.0,2038042880,0,2013,11,18,0
1229,1790.79,1787.87,1795.51,1784.72,2064366976,0,2013,11,19,1
1230,1789.59,1781.37,1795.73,1777.23,2052701440,1,2013,11,20,2
1231,1783.52,1795.85,1797.16,1783.52,2149104384,1,2013,11,21,3
1232,1797.21,1804.76,1804.84,1794.7,2027830144,0,2013,11,22,4
1233,1806.33,1802.48,1808.1,1800.58,2006813312,1,2013,11,25,0
1234,1802.87,1802.75,1808.42,1800.77,2115623808,1,2013,11,26,1
1235,1803.48,1807.23,1808.27,1802.77,1641949696,0,2013,11,27,2
1236,1808.69,1805.81,1813.55,1803.98,1023525312,0,2013,11,29,4
1237,1806.55,1800.9,1810.02,1798.6,1857770624,0,2013,12,2,0
1238,1800.1,1795.15,1800.1,1787.85,2179917056,0,2013,12,3,1
1239,1793.15,1792.81,1799.8,1779.09,2377749504,0,2013,12,4,2
1240,1792.82,1785.03,1792.82,1783.38,2235741952,1,2013,12,5,3
1241,1788.36,1805.09,1806.04,1788.36,1997028480,1,2013,12,6,4
1242,1806.21,1808.37,1811.52,1806.21,1944802176,0,2013,12,9,0
1243,1807.6,1802.62,1808.52,1801.75,1961680896,0,2013,12,10,1
1244,1802.76,1782.22,1802.97,1780.09,2204172544,0,2013,12,11,2
1245,1781.71,1775.5,1782.99,1772.28,2036137728,0,2013,12,12,3
1246,1777.98,1775.32,1780.92,1772.45,1852921344,1,2013,12,13,4
1247,1777.48,1786.54,1792.22,1777.48,2113401856,0,2013,12,16,0
1248,1786.47,1781.0,1786.77,1777.05,2023718912,1,2013,12,17,1
1249,1781.46,1810.65,1811.08,1767.99,2962014464,0,2013,12,18,2
1250,1809.0,1809.6,1810.88,1801.35,2147823104,1,2013,12,19,3
1251,1810.39,1818.32,1823.75,1810.25,3103049728,1,2013,12,20,4
1252,1822.92,1827.99,1829.75,1822.92,1709340800,1,2013,12,23,0
1253,1828.02,1833.32,1833.32,1828.02,719464256,1,2013,12,24,1
1254,1834.96,1842.02,1842.84,1834.96,1078067968,0,2013,12,26,3
1255,1842.97,1841.4,1844.89,1839.81,1067685312,0,2013,12,27,4
1256,1841.47,1841.07,1842.47,1838.77,1194584960,1,2013,12,30,0
1257,1842.61,1848.36,1849.44,1842.41,1272077696,0,2013,12,31,1
1258,1845.86,1831.98,1845.86,1827.74,1812452608,0,2014,1,2,3
1259,1833.21,1831.37,1838.24,1829.13,1649433088,0,2014,1,3,4
1260,1832.31,1826.77,1837.16,1823.73,1979986176,1,2014,1,6,0
1261,1828.71,1837.88,1840.1,1828.71,2067762944,0,2014,1,7,1
1262,1837.9,1837.49,1840.02,1831.4,2319179520,1,2014,1,8,2
1263,1839.0,1838.13,1843.23,1830.38,1648683392,1,2014,1,9,3
1264,1840.06,1842.37,1843.15,1832.43,2072823040,0,2014,1,10,4
1265,1841.26,1819.2,1843.45,1815.52,2365210112,1,2014,1,13,0
1266,1821.36,1838.88,1839.26,1821.36,2194677504,1,2014,1,14,1
1267,1840.52,1848.38,1850.84,1840.52,2551404032,0,2014,1,15,2
1268,1847.99,1845.89,1847.99,1840.3,2239486720,0,2014,1,16,3
1269,1844.23,1838.7,1846.04,1835.23,2612642304,1,2014,1,17,4
1270,1841.05,1843.8,1849.31,1832.38,2488078848,1,2014,1,21,1
1271,1844.71,1844.86,1846.87,1840.88,2163287040,0,2014,1,22,2
1272,1842.29,1828.46,1842.29,1820.06,2567655936,0,2014,1,23,3
1273,1826.96,1790.29,1826.96,1790.29,3050558976,0,2014,1,24,4
1274,1791.03,1781.56,1795.98,1772.88,2684473088,1,2014,1,27,0
1275,1783.0,1792.5,1793.87,1779.49,2316132096,0,2014,1,28,1
1276,1790.15,1774.2,1790.15,1770.45,2814337792,1,2014,1,29,2
1277,1777.17,1794.19,1798.77,1777.17,2487038208,0,2014,1,30,3
1278,1790.88,1782.59,1793.88,1772.26,2846584832,0,2014,1,31,4
1279,1782.68,1741.89,1784.83,1739.66,3294948352,1,2014,2,3,0
1280,1743.82,1755.2,1758.73,1743.82,2714900992,0,2014,2,4,1
1281,1753.38,1751.64,1755.79,1737.92,2568859392,1,2014,2,5,2
1282,1752.99,1773.43,1774.06,1752.99,2438373376,1,2014,2,6,3
1283,1776.01,1797.02,1798.03,1776.01,2448974848,1,2014,2,7,4
1284,1796.2,1799.84,1799.94,1791.83,2074480128,1,2014,2,10,0
1285,1800.45,1819.75,1823.54,1800.41,2279064320,0,2014,2,11,1
1286,1820.12,1819.26,1826.55,1815.97,2118560896,1,2014,2,12,2
1287,1814.82,1829.83,1830.25,1809.22,2275862784,1,2014,2,13,3
1288,1828.46,1838.63,1841.65,1825.59,2032494080,1,2014,2,14,4
1289,1839.03,1840.76,1842.87,1835.01,2136133120,0,2014,2,18,1
1290,1838.9,1828.75,1847.5,1826.99,2285507840,1,2014,2,19,2
1291,1829.24,1839.78,1842.79,1824.58,2215243776,0,2014,2,20,3
1292,1841.07,1836.25,1846.13,1835.6,2272714240,1,2014,2,21,4
1293,1836.78,1847.61,1858.71,1836.78,2350026752,0,2014,2,24,0
1294,1847.66,1845.12,1852.91,1840.19,2247244800,1,2014,2,25,1
1295,1845.79,1845.16,1852.65,1840.66,2314461184,1,2014,2,26,2
1296,1844.9,1854.29,1854.53,1841.13,2131204224,1,2014,2,27,3
1297,1855.12,1859.45,1867.92,1847.67,2417877504,0,2014,2,28,4
1298,1857.68,1845.73,1857.68,1834.44,2118627200,1,2014,3,3,0
1299,1849.23,1873.91,1876.23,1849.23,2141930496,0,2014,3,4,1
1300,1874.05,1873.81,1876.53,1871.11,2079186688,1,2014,3,5,2
1301,1874.18,1877.03,1881.94,1874.18,2071146880,1,2014,3,6,3
1302,1878.52,1878.04,1883.57,1870.56,2124230528,0,2014,3,7,4
1303,1877.86,1877.17,1877.87,1867.04,1772573952,0,2014,3,10,0
1304,1878.26,1867.63,1882.35,1863.88,1980816128,1,2014,3,11,1
1305,1866.15,1868.2,1868.38,1854.38,1950277632,0,2014,3,12,2
1306,1869.06,1846.34,1874.4,1841.86,2312850432,0,2014,3,13,3
1307,1845.07,1841.13,1852.44,1839.57,2108330240,1,2014,3,14,4
1308,1842.81,1858.83,1862.3,1842.81,1798183808,1,2014,3,17,0
1309,1858.92,1872.25,1873.76,1858.92,1725838208,0,2014,3,18,1
1310,1872.25,1860.77,1874.14,1850.35,2060344064,1,2014,3,19,2
1311,1860.09,1872.01,1873.49,1854.63,2178826752,0,2014,3,20,3
1312,1874.53,1866.52,1883.97,1863.46,3408795648,0,2014,3,21,4
1313,1867.67,1857.44,1873.34,1849.69,2292478720,1,2014,3,24,0
1314,1859.48,1865.62,1871.87,1855.96,2129129856,0,2014,3,25,1
1315,1867.09,1852.56,1875.92,1852.56,2259000320,0,2014,3,26,2
1316,1852.11,1849.04,1855.55,1842.11,2480788736,1,2014,3,27,3
1317,1850.07,1857.62,1866.63,1850.07,1919787008,1,2014,3,28,4
1318,1859.16,1872.34,1875.18,1859.16,1964919040,1,2014,3,31,0
1319,1873.96,1885.52,1885.84,1873.96,2137230720,1,2014,4,1,1
1320,1886.61,1890.9,1893.17,1883.79,1967130240,0,2014,4,2,2
1321,1891.43,1888.77,1893.8,1882.65,1977859456,0,2014,4,3,3
1322,1890.25,1865.09,1897.28,1863.26,2505611776,0,2014,4,4,4
1323,1863.92,1845.04,1864.04,1841.48,2567113216,1,2014,4,7,0
1324,1845.48,1851.96,1854.95,1837.49,2358226432,1,2014,4,8,1
1325,1852.64,1872.18,1872.43,1852.38,2173995264,0,2014,4,9,2
1326,1872.28,1833.08,1872.53,1830.87,2599949824,0,2014,4,10,3
1327,1830.65,1815.69,1835.07,1814.36,2624986368,1,2014,4,11,4
1328,1818.18,1830.61,1834.19,1815.8,2057459968,1,2014,4,14,0
1329,1831.45,1842.98,1844.02,1816.29,2416961536,1,2014,4,15,1
1330,1846.01,1862.31,1862.31,1846.01,2214454016,1,2014,4,16,2
1331,1861.73,1864.85,1869.63,1856.72,2292668928,1,2014,4,17,3
1332,1865.79,1871.89,1871.89,1863.18,1638695296,1,2014,4,21,0
1333,1872.57,1879.55,1884.89,1872.57,2036879488,0,2014,4,22,1
1334,1879.32,1875.39,1879.75,1873.91,2000888320,1,2014,4,23,2
1335,1881.97,1878.61,1884.06,1870.24,2223130368,0,2014,4,24,3
1336,1877.72,1863.4,1877.72,1859.7,2145002752,1,2014,4,25,4
1337,1865.0,1869.43,1877.01,1850.61,2760756736,1,2014,4,28,0
1338,1870.78,1878.33,1880.6,1870.78,2101549952,1,2014,4,29,1
1339,1877.1,1883.95,1885.2,1872.69,2300784640,0,2014,4,30,2
1340,1884.39,1883.68,1888.59,1878.04,2021355008,0,2014,5,1,3
1341,1885.3,1881.14,1891.33,1878.5,1883698432,1,2014,5,2,4
1342,1879.45,1884.66,1885.51,1866.77,1645259648,0,2014,5,5,0
1343,1883.69,1867.72,1883.69,1867.72,1902967424,1,2014,5,6,1
1344,1868.53,1878.21,1878.83,1859.79,2255215872,0,2014,5,7,2
1345,1877.39,1875.63,1889.07,1870.05,2013614976,1,2014,5,8,3
1346,1875.27,1878.48,1878.57,1867.02,1844061952,1,2014,5,9,4
1347,1880.03,1896.65,1897.13,1880.03,1756270592,1,2014,5,12,0
1348,1896.75,1897.45,1902.17,1896.06,1721150464,0,2014,5,13,1
1349,1897.13,1888.53,1897.13,1885.77,1658593920,0,2014,5,14,2
1350,1888.16,1870.85,1888.16,1862.36,2234996992,1,2014,5,15,3
1351,1871.19,1877.86,1878.28,1864.82,2044161024,1,2014,5,16,4
1352,1876.66,1885.08,1886.0,1872.42,1651389056,0,2014,5,19,0
1353,1884.88,1872.83,1884.88,1868.14,1818656512,1,2014,5,20,1
1354,1873.34,1888.03,1888.8,1873.34,1676727808,1,2014,5,21,2
1355,1888.19,1892.49,1896.33,1885.39,1604876160,1,2014,5,22,3
1356,1893.32,1900.53,1901.26,1893.32,1379706112,1,2014,5,23,4
1357,1902.01,1911.91,1912.28,1902.01,1759317248,0,2014,5,27,1
1358,1911.77,1909.78,1914.46,1907.3,1678006272,1,2014,5,28,2
1359,1910.6,1920.03,1920.03,1909.82,1566936320,1,2014,5,29,3
1360,1920.33,1923.57,1924.03,1916.64,1782194048,1,2014,5,30,4
1361,1923.87,1924.97,1925.88,1915.98,1463696256,0,2014,6,2,0
1362,1923.07,1924.24,1925.07,1918.79,1635198976,1,2014,6,3,1
1363,1923.06,1927.88,1928.63,1918.6,1618297984,1,2014,6,4,2
1364,1928.52,1940.46,1941.74,1922.93,1729144576,1,2014,6,5,3
1365,1942.41,1949.44,1949.44,1942.41,1615180032,1,2014,6,6,4
1366,1948.97,1951.27,1955.55,1947.16,1695003904,0,2014,6,9,0
1367,1950.34,1950.79,1950.86,1944.64,1643862016,0,2014,6,10,1
1368,1949.37,1943.89,1949.37,1940.08,1655292416,0,2014,6,11,2
1369,1943.35,1930.11,1943.35,1925.78,1880305280,1,2014,6,12,3
1370,1930.8,1936.16,1937.3,1927.69,1681238400,1,2014,6,13,4
1371,1934.84,1937.78,1941.15,1930.91,1767987072,1,2014,6,16,0
1372,1937.15,1941.99,1943.69,1933.55,1726871040,1,2014,6,17,1
1373,1942.73,1956.98,1957.74,1939.29,1881836416,1,2014,6,18,2
1374,1957.5,1959.48,1959.87,1952.26,1810535552,1,2014,6,19,3
1375,1960.45,1962.87,1963.91,1959.17,2631848448,0,2014,6,20,4
1376,1962.92,1962.61,1963.74,1958.89,1672288000,0,2014,6,23,0
1377,1961.97,1949.98,1968.17,1948.34,1942516096,1,2014,6,24,1
1378,1949.27,1959.53,1960.83,1947.49,1935366912,0,2014,6,25,2
1379,1959.89,1957.22,1959.89,1944.69,1714983936,1,2014,6,26,3
1380,1956.56,1960.96,1961.47,1952.18,1945514496,0,2014,6,27,4
1381,1960.79,1960.23,1964.24,1958.22,1811184640,1,2014,6,30,0
1382,1962.29,1973.32,1978.58,1962.29,1866250368,1,2014,7,1,1
1383,1973.06,1974.62,1976.67,1972.58,1667695744,1,2014,7,2,2
1384,1975.88,1985.44,1985.59,1975.88,1220827136,0,2014,7,3,3
1385,1984.22,1977.65,1984.22,1974.88,1591918592,0,2014,7,7,0
1386,1976.39,1963.71,1976.39,1959.46,1991922560,1,2014,7,8,1
1387,1965.1,1972.83,1974.15,1965.1,1804044416,0,2014,7,9,2
1388,1966.67,1964.68,1969.84,1952.86,1831713536,1,2014,7,10,3
1389,1965.76,1967.57,1968.67,1959.63,1582468608,1,2014,7,11,4
1390,1969.86,1977.1,1979.85,1969.86,1677362816,0,2014,7,14,0
1391,1977.36,1973.28,1982.52,1965.34,2117261696,1,2014,7,15,1
1392,1976.35,1981.57,1983.94,1975.67,2455134208,0,2014,7,16,2
1393,1979.75,1958.12,1981.8,1955.59,2339517696,1,2014,7,17,3
1394,1961.54,1978.22,1979.91,1960.82,1960937472,0,2014,7,18,4
1395,1976.93,1973.63,1976.93,1965.77,1726472064,1,2014,7,21,0
1396,1975.65,1983.53,1986.24,1975.65,1884941696,1,2014,7,22,1
1397,1985.32,1987.01,1989.23,1982.44,2010799872,1,2014,7,23,2
1398,1988.07,1987.98,1991.39,1985.79,2106153216,0,2014,7,24,3
1399,1984.6,1978.34,1984.6,1974.37,1701723008,1,2014,7,25,4
1400,1978.25,1978.91,1981.52,1967.31,1849138048,0,2014,7,28,0
1401,1980.03,1969.95,1984.85,1969.95,2271592704,1,2014,7,29,1
1402,1973.21,1970.07,1978.9,1962.42,2152845568,0,2014,7,30,2
1403,1965.14,1930.67,1965.14,1930.67,2533592832,0,2014,7,31,3
1404,1929.8,1925.15,1937.35,1916.37,2256536576,1,2014,8,1,4
1405,1926.62,1938.99,1942.92,1921.2,1879548544,0,2014,8,4,0
1406,1936.34,1920.21,1936.34,1913.77,2140886912,1,2014,8,5,1
1407,1917.29,1920.24,1927.91,1911.45,2191679232,0,2014,8,6,2
1408,1923.03,1909.57,1928.89,1904.78,1965251328,1,2014,8,7,3
1409,1910.35,1931.59,1932.38,1909.01,1778050688,1,2014,8,8,4
1410,1933.43,1936.92,1944.9,1933.43,1637030400,0,2014,8,11,0
1411,1935.73,1933.75,1939.65,1928.29,1463726976,1,2014,8,12,1
1412,1935.6,1946.72,1948.41,1935.6,1518382464,1,2014,8,13,2
1413,1947.41,1955.18,1955.23,1947.41,1448450816,0,2014,8,14,3
1414,1958.87,1955.06,1964.04,1941.5,1914260992,1,2014,8,15,4
1415,1958.36,1971.74,1971.99,1958.36,1615730432,1,2014,8,18,0
1416,1972.73,1981.6,1982.57,1972.73,1544729600,1,2014,8,19,1
1417,1980.46,1986.51,1988.57,1977.68,1513506944,1,2014,8,20,2
1418,1986.82,1992.37,1994.76,1986.82,1620800640,0,2014,8,21,3
1419,1992.6,1988.4,1993.54,1984.76,1434108416,1,2014,8,22,4
1420,1991.74,1997.92,2001.95,1991.74,1299336576,1,2014,8,25,0
1421,1998.59,2000.02,2005.04,1998.59,1309335680,1,2014,8,26,1
1422,2000.54,2000.12,2002.14,1996.2,1329727488,0,2014,8,27,2
1423,1997.42,1996.74,1998.55,1990.52,1234671872,1,2014,8,28,3
1424,1998.45,2003.37,2003.38,1994.65,1273131008,0,2014,8,29,4
1425,2004.07,2002.28,2006.12,1994.85,1649745664,0,2014,9,2,1
1426,2003.57,2000.72,2009.28,1998.14,1650198144,0,2014,9,3,2
1427,2001.67,1997.65,2011.17,1992.54,1777233280,1,2014,9,4,3
1428,1998.0,2007.71,2007.71,1990.1,1739517312,0,2014,9,5,4
1429,2007.17,2001.54,2007.17,1995.6,1707357568,0,2014,9,8,0
1430,2000.73,1988.44,2001.01,1984.61,1893418880,1,2014,9,9,1
1431,1988.41,1995.69,1996.66,1982.99,1717633792,1,2014,9,10,2
1432,1992.85,1997.45,1997.65,1985.93,1690136704,0,2014,9,11,3
1433,1996.74,1985.54,1996.74,1980.26,1971256320,0,2014,9,12,4
1434,1986.04,1984.13,1987.18,1978.48,1753900160,1,2014,9,15,0
1435,1981.93,1998.98,2002.28,1979.06,1834803840,1,2014,9,16,1
1436,1999.3,2001.57,2010.74,1993.29,1960687872,1,2014,9,17,2
1437,2003.07,2011.36,2012.34,2003.07,518158400,0,2014,9,18,3
1438,2012.74,2010.4,2019.26,2006.59,3019345664,0,2014,9,19,4
1439,2009.08,1994.29,2009.08,1991.01,1948926208,0,2014,9,22,0
1440,1992.78,1982.77,1995.41,1982.77,1986251136,1,2014,9,23,1
1441,1983.34,1998.3,1999.79,1978.63,1981143552,0,2014,9,24,2
1442,1997.32,1965.99,1997.32,1965.99,2002773760,1,2014,9,25,3
1443,1966.22,1982.85,1986.37,1966.22,1723307776,0,2014,9,26,4
1444,1978.96,1977.8,1981.28,1964.04,1767478016,0,2014,9,29,0
1445,1978.21,1972.29,1985.17,1968.96,2271239936,0,2014,9,30,1
1446,1971.44,1946.16,1971.44,1941.72,2456830720,1,2014,10,1,2
1447,1945.83,1946.17,1952.32,1926.03,2332860416,1,2014,10,2,3
1448,1948.12,1967.9,1971.19,1948.12,2061075328,0,2014,10,3,4
1449,1970.01,1964.82,1977.84,1958.43,1827416832,0,2014,10,6,0
1450,1962.36,1935.1,1962.36,1934.87,2135018240,1,2014,10,7,1
1451,1935.55,1968.89,1970.36,1925.25,2498607104,0,2014,10,8,2
1452,1967.68,1928.21,1967.68,1927.56,2595154176,0,2014,10,9,3
1453,1925.63,1906.13,1936.98,1906.05,3044337152,0,2014,10,10,4
1454,1905.65,1874.74,1912.09,1874.14,2767936512,1,2014,10,13,0
1455,1877.11,1877.7,1898.71,1871.79,2963574528,0,2014,10,14,1
1456,1874.18,1862.49,1874.18,1820.66,4118657024,1,2014,10,15,2
1457,1855.95,1862.76,1876.01,1835.02,3345744896,1,2014,10,16,3
1458,1864.91,1886.76,1898.16,1864.91,2938192640,1,2014,10,17,4
1459,1885.62,1904.01,1905.03,1882.3,2124824960,1,2014,10,20,0
1460,1909.38,1941.28,1942.45,1909.38,2504900352,0,2014,10,21,1
1461,1941.29,1927.11,1949.31,1926.83,2440896512,1,2014,10,22,2
1462,1931.02,1950.82,1961.95,1931.02,2236285952,1,2014,10,23,3
1463,1951.59,1964.58,1965.27,1946.27,1902526208,0,2014,10,24,4
1464,1962.97,1961.63,1964.64,1951.37,1853454336,1,2014,10,27,0
1465,1964.14,1985.05,1985.05,1964.14,2082158592,0,2014,10,28,1
1466,1983.29,1982.3,1991.4,1969.04,2215071232,1,2014,10,29,2
1467,1979.49,1994.65,1999.4,1974.75,2109787904,1,2014,10,30,3
1468,2001.2,2018.05,2018.19,2001.2,2514654976,0,2014,10,31,4
1469,2018.21,2017.81,2024.46,2013.68,1986892160,0,2014,11,3,0
